"case_ID","Countryname","Year","Letter","partyID","Country","partyNAME"
"Latvia_2010","Latvia","2010","D",4280003,"Latvia","  National Union All for Latvia For Fatherland and Freedom (LNNK)"
"Latvia_2010","Latvia","2010","E",4280004,"Latvia","  For a Good Latvia (PLL) - SEE POLITY NOTES"
"Latvia_2010","Latvia","2010","F",4280006,"Latvia","  For Human Rights in United Latvia (PCTVL)"
"Latvia_2011","Latvia","2011","A",4280001,"Latvia","  Harmony Centre (SC) / Social Democratic Party ""Harmony"" (S) - "
"Latvia_2011","Latvia","2011","B",4280007,"Latvia","  Reform Party (RP) - SEE POLITY NOTES"
"Latvia_2011","Latvia","2011","C",4280002,"Latvia","  Unity (V)"
"Latvia_2011","Latvia","2011","D",4280003,"Latvia","  National Union All for Latvia For Fatherland and Freedom (LNNK)"
"Latvia_2011","Latvia","2011","E",4280005,"Latvia","  Union of Greens and Farmers (ZZS) - SEE POLITY NOTES"
"Latvia_2011","Latvia","2011","F",4280036,"Latvia","  Latvia's First Party/Latvian Way (LPP/LC) - SEE POLITY NOTES"
"Latvia_2011","Latvia","2011","G",4280006,"Latvia","  For Human Rights in United Latvia (PCTVL)"
"Latvia_2014","Latvia","2014","A",4280001,"Latvia","  Harmony Centre (SC) / Social Democratic Party ""Harmony"" (S) - "
"Latvia_2014","Latvia","2014","B",4280002,"Latvia","  Unity (V)"
"Latvia_2014","Latvia","2014","C",4280005,"Latvia","  Union of Greens and Farmers (ZZS) - SEE POLITY NOTES"
"Latvia_2014","Latvia","2014","D",4280003,"Latvia","  National Union All for Latvia For Fatherland and Freedom (LNNK)"
"Latvia_2014","Latvia","2014","E",4280013,"Latvia","  For Latvia from the Heart (NsL) / Awakening - SEE POLITY NOTES"
"Latvia_2014","Latvia","2014","F",4280014,"Latvia","  Latvian Association of the Regions (LRa)"
"Latvia_2018","Latvia","2018","A",4280001,"Latvia","  Harmony Centre (SC) / Social Democratic Party ""Harmony"" (S) - "
"Latvia_2018","Latvia","2018","B",4280012,"Latvia","  Who Owns the State? (KPV LV)"
"Latvia_2018","Latvia","2018","C",4280042,"Latvia","  New Conservative Party (JKP)"
"Latvia_2018","Latvia","2018","D",4280100,"Latvia","  Development/For! (AP!) - SEE POLITY NOTES"
"Latvia_2018","Latvia","2018","E",4280003,"Latvia","  National Union All for Latvia For Fatherland and Freedom (LNNK)"
"Latvia_2018","Latvia","2018","F",4280005,"Latvia","  Union of Greens and Farmers (ZZS) - SEE POLITY NOTES"
"Latvia_2018","Latvia","2018","G",4280101,"Latvia","  The New Unity (JV) - SEE POLITY NOTES"
"Latvia_2018","Latvia","2018","H",4280039,"Latvia","  Latvian Russian Union (LKS) - SEE POLITY NOTES"
"Latvia_2018","Latvia","2018","I",4280011,"Latvia","  The Progressives"
"Mexico_1997","Mexico","1997","A",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_1997","Mexico","1997","B",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_1997","Mexico","1997","C",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_1997","Mexico","1997","D",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_1997","Mexico","1997","E",4840004,"Mexico","  Labor Party (PT)"
"Mexico_1997","Mexico","1997","F",4840016,"Mexico","  Cardenista Party (PFCRN)"
"Mexico_2000","Mexico","2000","A",4840022,"Mexico","  Alliance for Change - SEE POLITY NOTES"
"Mexico_2000","Mexico","2000","B",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2000","Mexico","2000","C",4840023,"Mexico","  Alliance for Mexico - SEE POLITY NOTES"
"Mexico_2000","Mexico","2000","D",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2000","Mexico","2000","E",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2000","Mexico","2000","F",4840013,"Mexico","  Authentic Party of the Mexican Revolution (PARM)"
"Mexico_2003","Mexico","2003","A",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_2003","Mexico","2003","B",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2003","Mexico","2003","C",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_2003","Mexico","2003","D",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2003","Mexico","2003","E",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2003","Mexico","2003","F",4840007,"Mexico","  Citizen's Movement (MC) - SEE POLITY NOTES"
"Mexico_2003","Mexico","2003","G",4840011,"Mexico","  Possible Mexico"
"Mexico_2003","Mexico","2003","H",4840014,"Mexico","  Social Alliance Party (PAS)"
"Mexico_2003","Mexico","2003","I",4840026,"Mexico","  Mexican Liberal Party (PLM)"
"Mexico_2006","Mexico","2006","A",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_2006","Mexico","2006","B",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_2006","Mexico","2006","C",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2006","Mexico","2006","D",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2006","Mexico","2006","E",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2006","Mexico","2006","F",4840007,"Mexico","  Citizen's Movement (MC) - SEE POLITY NOTES"
"Mexico_2006","Mexico","2006","G",4840006,"Mexico","  New Alliance Party (PANAL or: PNA)"
"Mexico_2006","Mexico","2006","H",4840008,"Mexico","  Social Democratic Party (PSD) - SEE POLITY NOTES"
"Mexico_2009","Mexico","2009","A",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2009","Mexico","2009","B",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_2009","Mexico","2009","C",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_2009","Mexico","2009","D",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2009","Mexico","2009","E",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2009","Mexico","2009","F",4840006,"Mexico","  New Alliance Party (PANAL or: PNA)"
"Mexico_2009","Mexico","2009","G",4840007,"Mexico","  Citizen's Movement (MC) - SEE POLITY NOTES"
"Mexico_2009","Mexico","2009","H",4840008,"Mexico","  Social Democratic Party (PSD) - SEE POLITY NOTES"
"Mexico_2012","Mexico","2012","A",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2012","Mexico","2012","B",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_2012","Mexico","2012","C",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_2012","Mexico","2012","D",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2012","Mexico","2012","E",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2012","Mexico","2012","F",4840006,"Mexico","  New Alliance Party (PANAL or: PNA)"
"Mexico_2012","Mexico","2012","G",4840007,"Mexico","  Citizen's Movement (MC) - SEE POLITY NOTES"
"Mexico_2015","Mexico","2015","A",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2015","Mexico","2015","B",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_2015","Mexico","2015","C",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_2015","Mexico","2015","D",4840010,"Mexico","  National Regeneration Movement (MORENA)"
"Mexico_2015","Mexico","2015","E",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2015","Mexico","2015","F",4840007,"Mexico","  Citizen's Movement (MC) - SEE POLITY NOTES"
"Mexico_2015","Mexico","2015","G",4840006,"Mexico","  New Alliance Party (PANAL or: PNA)"
"Mexico_2015","Mexico","2015","H",4840012,"Mexico","  Social Encounter Party (PES)"
"Mexico_2015","Mexico","2015","I",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2018","Mexico","2018","A",4840010,"Mexico","  National Regeneration Movement (MORENA)"
"Mexico_2018","Mexico","2018","B",4840002,"Mexico","  National Action Party (PAN)"
"Mexico_2018","Mexico","2018","C",4840001,"Mexico","  Institutional Revolutionary Party (PRI)"
"Mexico_2018","Mexico","2018","D",4840003,"Mexico","  Democratic Revolution Party (PRD)"
"Mexico_2018","Mexico","2018","E",4840005,"Mexico","  Ecological Green Party of Mexico (PVEM)"
"Mexico_2018","Mexico","2018","F",4840007,"Mexico","  Citizen's Movement (MC) - SEE POLITY NOTES"
"Mexico_2018","Mexico","2018","G",4840004,"Mexico","  Labor Party (PT)"
"Mexico_2018","Mexico","2018","H",4840006,"Mexico","  New Alliance Party (PANAL or: PNA)"
"Mexico_2018","Mexico","2018","I",4840012,"Mexico","  Social Encounter Party (PES)"
"Montenegro_2012","Montenegro","2012","A",4990011,"Montenegro","  Coalition ""For a European Montenegro"" - SEE POLITY NOTES"
"Montenegro_2012","Montenegro","2012","B",4990012,"Montenegro","  Democratic Front (DF) - SEE POLITY NOTES"
"Montenegro_2012","Montenegro","2012","C",4990003,"Montenegro","  Socialist People's Party (SNP)"
"Montenegro_2012","Montenegro","2012","D",4990006,"Montenegro","  Positive Montenegro (PCG)"
"Montenegro_2012","Montenegro","2012","E",4990009,"Montenegro","  Bosniak Party (BS)"
"Montenegro_2012","Montenegro","2012","F",4990037,"Montenegro","  Serbian Unity (SS)"
"Montenegro_2012","Montenegro","2012","G",4990039,"Montenegro","  Force for Unity (FZJ - FPB)"
"Montenegro_2012","Montenegro","2012","H",4990032,"Montenegro","  Albanian Coalition (AK) - SEE POLITY NOTES"
"Montenegro_2012","Montenegro","2012","I",4990007,"Montenegro","  Croatian Civic Initiative (HGI)"
"Montenegro_2016","Montenegro","2016","A",4990001,"Montenegro","  Democratic Party of Socialists (DPS)"
"Montenegro_2016","Montenegro","2016","B",4990012,"Montenegro","  Democratic Front (DF) - SEE POLITY NOTES"
"Montenegro_2016","Montenegro","2016","C",4990100,"Montenegro","  Key Coalition (DEMOS, SNP, URA) - SEE POLITY NOTES"
"Montenegro_2016","Montenegro","2016","D",4990013,"Montenegro","  Democratic Montenegro (DCG)"
"Montenegro_2016","Montenegro","2016","E",4990004,"Montenegro","  Social Democratic Party (SDP)"
"Montenegro_2016","Montenegro","2016","F",4990010,"Montenegro","  Social Democrats of Montenegro (SD)"
"Montenegro_2016","Montenegro","2016","G",4990009,"Montenegro","  Bosniak Party (BS)"
"Montenegro_2016","Montenegro","2016","H",4990101,"Montenegro","  Albanians Decisively (FORCA-DUA-AA) - SEE POLITY NOTES"
"Montenegro_2016","Montenegro","2016","I",4990007,"Montenegro","  Croatian Civic Initiative (HGI)"
"Netherlands_1998","Netherlands","1998","A",5280002,"Netherlands","  Labor Party (PvdA)"
"Netherlands_1998","Netherlands","1998","B",5280003,"Netherlands","  People's Party for Freedom and Democracy (VVD)"
"Netherlands_1998","Netherlands","1998","C",5280001,"Netherlands","  Christian Democratic Appeal (CDA)"
"Netherlands_1998","Netherlands","1998","D",5280004,"Netherlands","  Democrats 66 (D66)"
"Netherlands_1998","Netherlands","1998","E",5280005,"Netherlands","  Green Left (GL) - SEE POLITY NOTES"
"Netherlands_1998","Netherlands","1998","F",5280006,"Netherlands","  Socialist Party (SP)"
"Netherlands_1998","Netherlands","1998","G",5280026,"Netherlands","  Reformed Political Alliance (GPV)"
"Netherlands_2002","Netherlands","2002","A",5280001,"Netherlands","  Christian Democratic Appeal (CDA)"
"Netherlands_2002","Netherlands","2002","B",5280014,"Netherlands","  List Pim Fortuyn (LPF)"
"Netherlands_2002","Netherlands","2002","C",5280003,"Netherlands","  People's Party for Freedom and Democracy (VVD)"
"Netherlands_2002","Netherlands","2002","D",5280002,"Netherlands","  Labor Party (PvdA)"
"Netherlands_2002","Netherlands","2002","E",5280005,"Netherlands","  Green Left (GL) - SEE POLITY NOTES"
"Netherlands_2002","Netherlands","2002","F",5280006,"Netherlands","  Socialist Party (SP)"
"Netherlands_2002","Netherlands","2002","G",5280004,"Netherlands","  Democrats 66 (D66)"
"Netherlands_2002","Netherlands","2002","H",5280008,"Netherlands","  Christian Union (CU) - SEE POLITY NOTES"
"Netherlands_2002","Netherlands","2002","I",5280007,"Netherlands","  Reformed Political Party (SGP)"
"Netherlands_2006","Netherlands","2006","A",5280001,"Netherlands","  Christian Democratic Appeal (CDA)"
"Netherlands_2006","Netherlands","2006","B",5280002,"Netherlands","  Labor Party (PvdA)"
"Netherlands_2006","Netherlands","2006","C",5280006,"Netherlands","  Socialist Party (SP)"
"Netherlands_2006","Netherlands","2006","D",5280003,"Netherlands","  People's Party for Freedom and Democracy (VVD)"
"Netherlands_2006","Netherlands","2006","E",5280009,"Netherlands","  Party for Freedom (PVV)"
"Netherlands_2006","Netherlands","2006","F",5280005,"Netherlands","  Green Left (GL) - SEE POLITY NOTES"
"Netherlands_2006","Netherlands","2006","G",5280008,"Netherlands","  Christian Union (CU) - SEE POLITY NOTES"
"Netherlands_2006","Netherlands","2006","H",5280004,"Netherlands","  Democrats 66 (D66)"
"Netherlands_2006","Netherlands","2006","I",5280007,"Netherlands","  Reformed Political Party (SGP)"
"Netherlands_2010","Netherlands","2010","A",5280003,"Netherlands","  People's Party for Freedom and Democracy (VVD)"
"Netherlands_2010","Netherlands","2010","B",5280002,"Netherlands","  Labor Party (PvdA)"
"Netherlands_2010","Netherlands","2010","C",5280009,"Netherlands","  Party for Freedom (PVV)"
"Netherlands_2010","Netherlands","2010","D",5280001,"Netherlands","  Christian Democratic Appeal (CDA)"
"Netherlands_2010","Netherlands","2010","E",5280006,"Netherlands","  Socialist Party (SP)"
"Netherlands_2010","Netherlands","2010","F",5280004,"Netherlands","  Democrats 66 (D66)"
"Netherlands_2010","Netherlands","2010","G",5280005,"Netherlands","  Green Left (GL) - SEE POLITY NOTES"
"Netherlands_2010","Netherlands","2010","H",5280008,"Netherlands","  Christian Union (CU) - SEE POLITY NOTES"
"Netherlands_2010","Netherlands","2010","I",5280007,"Netherlands","  Reformed Political Party (SGP)"
"Netherlands_2017","Netherlands","2017","A",5280003,"Netherlands","  People's Party for Freedom and Democracy (VVD)"
"Netherlands_2017","Netherlands","2017","B",5280009,"Netherlands","  Party for Freedom (PVV)"
"Netherlands_2017","Netherlands","2017","C",5280001,"Netherlands","  Christian Democratic Appeal (CDA)"
"Netherlands_2017","Netherlands","2017","D",5280004,"Netherlands","  Democrats 66 (D66)"
"Netherlands_2017","Netherlands","2017","E",5280005,"Netherlands","  Green Left (GL) - SEE POLITY NOTES"
"Netherlands_2017","Netherlands","2017","F",5280006,"Netherlands","  Socialist Party (SP)"
"Netherlands_2017","Netherlands","2017","G",5280002,"Netherlands","  Labor Party (PvdA)"
"Netherlands_2017","Netherlands","2017","H",5280008,"Netherlands","  Christian Union (CU) - SEE POLITY NOTES"
"Netherlands_2017","Netherlands","2017","I",5280013,"Netherlands","  Party for the Animals (PvdD)"
"Netherlands_2021","Netherlands","2021","A",5280003,"Netherlands","  People's Party for Freedom and Democracy (VVD)"
"Netherlands_2021","Netherlands","2021","B",5280004,"Netherlands","  Democrats 66 (D66)"
"Netherlands_2021","Netherlands","2021","C",5280009,"Netherlands","  Party for Freedom (PVV)"
"Netherlands_2021","Netherlands","2021","D",5280001,"Netherlands","  Christian Democratic Appeal (CDA)"
"Netherlands_2021","Netherlands","2021","E",5280006,"Netherlands","  Socialist Party (SP)"
"Netherlands_2021","Netherlands","2021","F",5280002,"Netherlands","  Labor Party (PvdA)"
"Netherlands_2021","Netherlands","2021","G",5280005,"Netherlands","  Green Left (GL) - SEE POLITY NOTES"
"Netherlands_2021","Netherlands","2021","H",5280050,"Netherlands","  Forum for Democracy (FvD)"
"Netherlands_2021","Netherlands","2021","I",5280008,"Netherlands","  Christian Union (CU) - SEE POLITY NOTES"
"Norway_1997","Norway","1997","A",5780001,"Norway","  Labor Party (Ap) - SEE POLITY NOTES"
"Norway_1997","Norway","1997","B",5780003,"Norway","  Progress Party (FrP)"
"Norway_1997","Norway","1997","C",5780002,"Norway","  Conservative Party (H)"
"Norway_1997","Norway","1997","D",5780007,"Norway","  Christian People's Party (KrF) - SEE POLITY NOTES"
"Norway_1997","Norway","1997","E",5780006,"Norway","  Center Party (Sp)"
"Norway_1997","Norway","1997","F",5780004,"Norway","  Socialist Left Party (SV)"
"Norway_2001","Norway","2001","A",5780001,"Norway","  Labor Party (Ap) - SEE POLITY NOTES"
"Norway_2001","Norway","2001","B",5780002,"Norway","  Conservative Party (H)"
"Norway_2001","Norway","2001","C",5780003,"Norway","  Progress Party (FrP)"
"Norway_2001","Norway","2001","D",5780004,"Norway","  Socialist Left Party (SV)"
"Norway_2001","Norway","2001","E",5780007,"Norway","  Christian People's Party (KrF) - SEE POLITY NOTES"
"Norway_2001","Norway","2001","F",5780006,"Norway","  Center Party (Sp)"
"Norway_2001","Norway","2001","G",5780008,"Norway","  Liberal Party (V)"
"Norway_2005","Norway","2005","A",5780001,"Norway","  Labor Party (Ap) - SEE POLITY NOTES"
"Norway_2005","Norway","2005","B",5780003,"Norway","  Progress Party (FrP)"
"Norway_2005","Norway","2005","C",5780002,"Norway","  Conservative Party (H)"
"Norway_2005","Norway","2005","D",5780004,"Norway","  Socialist Left Party (SV)"
"Norway_2005","Norway","2005","E",5780007,"Norway","  Christian People's Party (KrF) - SEE POLITY NOTES"
"Norway_2005","Norway","2005","F",5780006,"Norway","  Center Party (Sp)"
"Norway_2005","Norway","2005","G",5780008,"Norway","  Liberal Party (V)"
"Norway_2005","Norway","2005","H",5780010,"Norway","  Red Electoral Alliance (RV)"
"Norway_2009","Norway","2009","A",5780001,"Norway","  Labor Party (Ap) - SEE POLITY NOTES"
"Norway_2009","Norway","2009","B",5780003,"Norway","  Progress Party (FrP)"
"Norway_2009","Norway","2009","C",5780002,"Norway","  Conservative Party (H)"
"Norway_2009","Norway","2009","D",5780004,"Norway","  Socialist Left Party (SV)"
"Norway_2009","Norway","2009","E",5780006,"Norway","  Center Party (Sp)"
"Norway_2009","Norway","2009","F",5780007,"Norway","  Christian People's Party (KrF) - SEE POLITY NOTES"
"Norway_2009","Norway","2009","G",5780008,"Norway","  Liberal Party (V)"
"Norway_2009","Norway","2009","H",5780009,"Norway","  Red Party (R) - SEE POLITY NOTES"
"Norway_2013","Norway","2013","A",5780001,"Norway","  Labor Party (Ap) - SEE POLITY NOTES"
"Norway_2013","Norway","2013","B",5780002,"Norway","  Conservative Party (H)"
"Norway_2013","Norway","2013","C",5780003,"Norway","  Progress Party (FrP)"
"Norway_2013","Norway","2013","D",5780007,"Norway","  Christian People's Party (KrF) - SEE POLITY NOTES"
"Norway_2013","Norway","2013","E",5780006,"Norway","  Center Party (Sp)"
"Norway_2013","Norway","2013","F",5780008,"Norway","  Liberal Party (V)"
"Norway_2013","Norway","2013","G",5780004,"Norway","  Socialist Left Party (SV)"
"Norway_2013","Norway","2013","H",5780005,"Norway","  The Greens (MDG)"
"Norway_2013","Norway","2013","I",5780009,"Norway","  Red Party (R) - SEE POLITY NOTES"
"Norway_2017","Norway","2017","A",5780001,"Norway","  Labor Party (Ap) - SEE POLITY NOTES"
"Norway_2017","Norway","2017","B",5780002,"Norway","  Conservative Party (H)"
"Norway_2017","Norway","2017","C",5780003,"Norway","  Progress Party (FrP)"
"Norway_2017","Norway","2017","D",5780006,"Norway","  Center Party (Sp)"
"Norway_2017","Norway","2017","E",5780004,"Norway","  Socialist Left Party (SV)"
"Norway_2017","Norway","2017","F",5780008,"Norway","  Liberal Party (V)"
"Norway_2017","Norway","2017","G",5780007,"Norway","  Christian People's Party (KrF) - SEE POLITY NOTES"
"Norway_2017","Norway","2017","H",5780005,"Norway","  The Greens (MDG)"
"Norway_2017","Norway","2017","I",5780009,"Norway","  Red Party (R) - SEE POLITY NOTES"
"New Zealand_1996","New Zealand","1996","A",5540001,"New Zealand","  National Party (NP)"
"New Zealand_1996","New Zealand","1996","B",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_1996","New Zealand","1996","C",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_1996","New Zealand","1996","D",5540009,"New Zealand","  Alliance (ALL)"
"New Zealand_1996","New Zealand","1996","E",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_1996","New Zealand","1996","F",5540037,"New Zealand","  Christian Coalition"
"New Zealand_2002","New Zealand","2002","A",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_2002","New Zealand","2002","B",5540001,"New Zealand","  National Party (NP)"
"New Zealand_2002","New Zealand","2002","C",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_2002","New Zealand","2002","D",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_2002","New Zealand","2002","E",5540005,"New Zealand","  Green Party (GP)"
"New Zealand_2002","New Zealand","2002","F",5540006,"New Zealand","  United Future New Zealand (UFNZ) - SEE POLITY NOTES"
"New Zealand_2002","New Zealand","2002","G",5540012,"New Zealand","  Jim Anderton's Progressive Party (PP) - SEE POLITY NOTES"
"New Zealand_2002","New Zealand","2002","H",5540009,"New Zealand","  Alliance (ALL)"
"New Zealand_2008","New Zealand","2008","A",5540001,"New Zealand","  National Party (NP)"
"New Zealand_2008","New Zealand","2008","B",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_2008","New Zealand","2008","C",5540005,"New Zealand","  Green Party (GP)"
"New Zealand_2008","New Zealand","2008","D",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_2008","New Zealand","2008","E",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_2008","New Zealand","2008","F",5540008,"New Zealand","  Maori Party (MP)"
"New Zealand_2008","New Zealand","2008","G",5540012,"New Zealand","  Jim Anderton's Progressive Party (PP) - SEE POLITY NOTES"
"New Zealand_2008","New Zealand","2008","H",5540006,"New Zealand","  United Future New Zealand (UFNZ) - SEE POLITY NOTES"
"New Zealand_2011","New Zealand","2011","A",5540001,"New Zealand","  National Party (NP)"
"New Zealand_2011","New Zealand","2011","B",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_2011","New Zealand","2011","C",5540005,"New Zealand","  Green Party (GP)"
"New Zealand_2011","New Zealand","2011","D",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_2011","New Zealand","2011","E",5540007,"New Zealand","  Conservative Party (CP)/New Conservative (NC) - SEE POLITY NOTES"
"New Zealand_2011","New Zealand","2011","F",5540008,"New Zealand","  Maori Party (MP)"
"New Zealand_2011","New Zealand","2011","G",5540011,"New Zealand","  MANA Movement (MANA)"
"New Zealand_2011","New Zealand","2011","H",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_2011","New Zealand","2011","I",5540006,"New Zealand","  United Future New Zealand (UFNZ) - SEE POLITY NOTES"
"New Zealand_2014","New Zealand","2014","A",5540001,"New Zealand","  National Party (NP)"
"New Zealand_2014","New Zealand","2014","B",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_2014","New Zealand","2014","C",5540005,"New Zealand","  Green Party (GP)"
"New Zealand_2014","New Zealand","2014","D",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_2014","New Zealand","2014","E",5540007,"New Zealand","  Conservative Party (CP)/New Conservative (NC) - SEE POLITY NOTES"
"New Zealand_2014","New Zealand","2014","F",5540010,"New Zealand","  Internet MANA (IP - MANA) - SEE POLITY NOTES"
"New Zealand_2014","New Zealand","2014","G",5540008,"New Zealand","  Maori Party (MP)"
"New Zealand_2014","New Zealand","2014","H",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_2014","New Zealand","2014","I",5540006,"New Zealand","  United Future New Zealand (UFNZ) - SEE POLITY NOTES"
"New Zealand_2017","New Zealand","2017","A",5540001,"New Zealand","  National Party (NP)"
"New Zealand_2017","New Zealand","2017","B",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_2017","New Zealand","2017","C",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_2017","New Zealand","2017","D",5540005,"New Zealand","  Green Party (GP)"
"New Zealand_2017","New Zealand","2017","E",5540040,"New Zealand","  The Opportunities Party (TOP)"
"New Zealand_2017","New Zealand","2017","F",5540008,"New Zealand","  Maori Party (MP)"
"New Zealand_2017","New Zealand","2017","G",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_2017","New Zealand","2017","H",5540011,"New Zealand","  MANA Movement (MANA)"
"New Zealand_2020","New Zealand","2020","A",5540002,"New Zealand","  Labor Party (Lab)"
"New Zealand_2020","New Zealand","2020","B",5540001,"New Zealand","  National Party (NP)"
"New Zealand_2020","New Zealand","2020","C",5540005,"New Zealand","  Green Party (GP)"
"New Zealand_2020","New Zealand","2020","D",5540004,"New Zealand","  Act New Zealand (ACT)"
"New Zealand_2020","New Zealand","2020","E",5540003,"New Zealand","  New Zealand First (NZF)"
"New Zealand_2020","New Zealand","2020","F",5540040,"New Zealand","  The Opportunities Party (TOP)"
"New Zealand_2020","New Zealand","2020","G",5540007,"New Zealand","  Conservative Party (CP)/New Conservative (NC) - SEE POLITY NOTES"
"New Zealand_2020","New Zealand","2020","H",5540008,"New Zealand","  Maori Party (MP)"
"Peru_2000","Peru","2000","A",6040054,"Peru","  Peru 2000 - SEE POLITY NOTES"
"Peru_2000","Peru","2000","B",6040008,"Peru","  Possible Peru - SEE POLITY NOTES"
"Peru_2000","Peru","2000","C",6040023,"Peru","  Moralizing Independent Front (FIM)"
"Peru_2000","Peru","2000","D",6040016,"Peru","  We Are Peru (PDSP)"
"Peru_2000","Peru","2000","E",6040026,"Peru","  Peruvian Aprista Party (PAP) - SEE POLITY NOTES"
"Peru_2000","Peru","2000","F",6040034,"Peru","  National Solidarity Party (PSN)"
"Peru_2001","Peru","2001","A",6040008,"Peru","  Possible Peru - SEE POLITY NOTES"
"Peru_2001","Peru","2001","B",6040026,"Peru","  Peruvian Aprista Party (PAP) - SEE POLITY NOTES"
"Peru_2001","Peru","2001","C",6040052,"Peru","  National Unity (UN) - SEE POLITY NOTES"
"Peru_2001","Peru","2001","D",6040023,"Peru","  Moralizing Independent Front (FIM)"
"Peru_2001","Peru","2001","E",6040030,"Peru","  People's Solution"
"Peru_2001","Peru","2001","F",6040027,"Peru","  Andean Renaissance / National United Renaissance (RUNA) -"
"Peru_2006","Peru","2006","A",6040019,"Peru","  Union for Peru (UPP)"
"Peru_2006","Peru","2006","B",6040026,"Peru","  Peruvian Aprista Party (PAP) - SEE POLITY NOTES"
"Peru_2006","Peru","2006","C",6040052,"Peru","  National Unity (UN) - SEE POLITY NOTES"
"Peru_2006","Peru","2006","D",6040053,"Peru","  Alliance for the Future (AF) - SEE POLITY NOTES"
"Peru_2006","Peru","2006","E",6040025,"Peru","  Center Front (FDC)"
"Peru_2006","Peru","2006","F",6040014,"Peru","  National Restoration (RN)"
"Peru_2006","Peru","2006","G",6040017,"Peru","  Possible Peru (PP)"
"Peru_2011","Peru","2011","A",6040050,"Peru","  Peru Wins (UPP) - SEE POLITY NOTES"
"Peru_2011","Peru","2011","B",6040001,"Peru","  Popular Force (FP) - SEE POLITY NOTES"
"Peru_2011","Peru","2011","C",6040008,"Peru","  Possible Peru - SEE POLITY NOTES"
"Peru_2011","Peru","2011","D",6040051,"Peru","  Alliance for the Great Change (APGC) - SEE POLITY NOTES"
"Peru_2011","Peru","2011","E",6040015,"Peru","  National Solidarity Alliance - SEE POLITY NOTES"
"Peru_2011","Peru","2011","F",6040026,"Peru","  Peruvian Aprista Party (PAP) - SEE POLITY NOTES"
"Peru_2016","Peru","2016","A",6040001,"Peru","  Popular Force (FP) - SEE POLITY NOTES"
"Peru_2016","Peru","2016","B",6040002,"Peru","  Peruvians for Change (PPK)"
"Peru_2016","Peru","2016","C",6040003,"Peru","  Broad Front for Justice, Life and Liberty (Frente Amplio)"
