Country,partyID,partyNAME
Poland,6160003,  Polish Peasants' (or People's) Party (PSL)
Poland,6160004,  Solidarity Electoral Action (AWSP) - SEE POLITY NOTES
Poland,6160006,  Polish Labor Party (PPP)
Poland,6160007,  Labor Union (UP)
Poland,6160008,  Freedom Union (UW)
Poland,6160009,  Democratic Left Alliance (SLD) - SEE POLITY NOTES
Poland,6160010,  Movement for Reconstruction of Poland (ROP)
Poland,6160014,  League of Polish Families (LPR)
Poland,6160015,  German Minority (MN)
Poland,6160016,  Poland Comes First (PJN)
Poland,6160017,  Palikots Movement
Poland,6160018,  Congress of the New Right (KNP)
Poland,6160019,  Patriotic Self-Defense  Samoobrona (P)
Poland,6160020,  Left and Democrats (LiD) - SEE ELECTION STUDY NOTES
Poland,6160021,  Left Together (Razem)
Poland,6160022,  Modern (Nowo)
Poland,6160023,  New Hope (KORWiN)
Poland,6160024,  Self-Defense of the Republic of Poland (SRP)
Poland,6160025,  Kukiz'15 (K'15)
Poland,6160026,  Our Home Poland (NDP)
Poland,6160027,  Real Politics Union (UPR)
Poland,6160028,  Confederation of Independent Poland (KPN)
Poland,6160029,  National Party of Pensioners and Retired (KPEiR)
Poland,6160030,  National Agreement of Pensioners and Retired of the Republic Poland
Poland,6160032,  Nonpartisan Local Government Activists (BS)
Poland,6160033,  Spring
Poland,6160034,  Alternative Social Movement (ARS) - SEE POLITY NOTES
Poland,6160035,  Center Party (Centrum)
Poland,6160036,  Christian Democratic Party of the Third Republic (ChD)
Poland,6160037,  Christian Democracy (CP)
Poland,6160038,  Ancestral Home (DO)
Poland,6160039,  Democratic Party (DP)
Poland,6160040,  Citizen's Forum  - Christian Democracy (FO - CP)
Poland,6160041,  Feminist Initiative (IF)
Poland,6160042,  Partia Inicjatywa (IRP)
Poland,6160043,"""Porozumienie Prawicy Polskiej"" (KPN)"
Poland,6160044,  National Christian Democratic - Bloc for Poland (NCD - BdP)
Poland,6160045,  New Left (NL)
Poland,6160046,  National Rebirth of Poland (NOP)
Poland,6160047,"  Peasant Party ""Ojcowizna"" RP (Ojcowizna RP)"
Poland,6160048,  Ogolnopolska Koalicja Obywatelska (OKO)
Poland,6160049,"  Citizens' Committee for the Defense of Opolszczyzna, Poland"
Poland,6160050,  Polish Party Of Christian Democrats (PChD)
Poland,6160051,  Democratic Party (PD)
Poland,6160052,  Polish National Party (PPN)
Poland,6160053,  Polish Socialist Party (PPS)
Poland,6160054,  Right Wing of the Republic (PR)
Poland,6160055,  Polish Peasant Party - Law and Justice (PSL - PiS) - SEE ELECTION
Poland,6160056,  Polish People's Alliance - 'Poland Labor Justice' (PSL - PL)
Poland,6160057,  Polish National Party (PSN)
Poland,6160058,  Polish United Workers' Party (PUWP)
Poland,6160059,  Polish National Community (PWN)
Poland,6160060,  Polish National Commonwealth - Polish National Party (PWN-PSN)
Poland,6160061,  Polish Western Union (PZZ)
Poland,6160062,  National Catholic Movement (RK-N)
Poland,6160063,  Ruch Ludzi Pracy (RLP)
Poland,6160064,  Family-Homeland (R-O) - SEE ELECTION STUDY NOTES
Poland,6160065,  Patriotic Movement of the Republic of Poland (RP) - SEE POLITY
Poland,6160066,  Social Movement-Solidarity Electoral Action (RS AWS)
Poland,6160067,  Democratic Party (SD)
Poland,6160068,  Social Democracy of Poland (SDPL)
Poland,6160069,  Social Democracy of the Republic of Poland (SdRP)
Poland,6160070,  Coalition Of The Alliance Of The Democratic Left - The Union of  Labor
Poland,6160071,  Union of the Republic's Rightists (UPR)
Poland,6160072,  Christian National Union (ZChN) - SEE ELECTION STUDY NOTES
Poland,6160073,  Polish Teachers' Union (ZNP)
Poland,6160074,Jednomandatowe Okregi Wyborcze
Poland,6160075,Klub Sluzby Niepodleglsoci- Okregu Wyborczego Nr 10
Poland,6160076,Slask W Europie
Poland,6160077,Niezalezna i bezpartyjna
Poland,6160078,  Alliance of the Polish Right
Poland,6160079,  Bogdana Jorusewicza
Poland,6160080,  Cimoszewicz do Senatu
Poland,6160081,  Coalition Electoral Solidarity
Poland,6160082,  Committee of voters
Poland,6160083,  Conservative Peasant Party
Poland,6160084,  German Minority - Prawoslawni Slavic Ethnic Association - 
Poland,6160085,  German Minority Association In Olsztyn
Poland,6160086,  German Minority Association In Opole Silesia
Poland,6160087,  German Minority Of Upper Silesia
Poland,6160088,  Henryk Tadeusz Stoklosa
Poland,6160089,  Inne Zrzeszone W SLD
Poland,6160090,  Kazimierza Juliana Kutza
Poland,6160091,  Labor Solidarity
Poland,6160092,  Lech Kaczynski sympathizer
Poland,6160093,  Leszka Ireneusza Paradowskiego
Poland,6160094,  Ludowy Kww Jozefa Sztorca
Poland,6160095,  Macieja Plazynskiego
Poland,6160096,  Niemiecka Mniejszosc Grn Slaska
Poland,6160097,  Niezalezny Pozapartyjny Komitet Wyborczy Wyborcow
Poland,6160098,  O Lepsza Polske
Poland,6160099,  Odnowa Rzeczypospolitej Polskiej
Poland,6160100,  Orlowska
Poland,6160101,  Platforma Janusza Korwin-Mikke - SEE POLITY NOTES
Poland,6160102,"  Polish ""Robotniczo"" Party- Chlopska"
Poland,6160103,  Polish Confederation - Dignity Work
Poland,6160104,  Polish Economic Union
Poland,6160105,  Polish Patriot Forum
Poland,6160106,  Polish Understanding
Poland,6160107,  Reconciliation And The Future
Poland,6160108,  Ruch Stu - SEE POLITY NOTES
Poland,6160109,  Ryszard Matusiak
Poland,6160110,  Senate 2001 coalition - SEE ELECTION STUDY NOTES
Poland,6160111,  Soj  Ludzi Pracy-Polska Praca Sprawiedl
Poland,6160112,  Social and Cultural Association of Opole Silesia German
Poland,6160113,  Social and Cultural Society Woj  Katowickiego
Poland,6160114,  Solidarity 80 Trade Union
Poland,6160115,  Solidarity Electoral Action Right Wing - SEE ELECTION STUDY NOTES
Poland,6160116,  Taduesz Dabrowski
Poland,6160117,  Teresy Liszcz
Poland,6160118,  Worker's Movement
Poland,6160119,"  Independent Self-governing Trade Union ""Solidarity"""
Poland,6160122,  Solidarity (without identifying more specific party)
Poland,6160123,  United Right (ZP) - SEE POLITY NOTES
Poland,6160124,  Civic Coalition (KO) - SEE POLITY NOTES
Poland,6160125,  Polish Coalition (KP) - SEE POLITY NOTES
Poland,6160126,  The Left - SEE POLITY NOTES
Poland,6160127,  Confederation Liberty and Independence - SEE POLITY NOTES
Poland,6160128,  Law and Justice - Civic Platform (PiS - PO) - SEE ELECTION STUDY
Poland,6160129,  Civic Platform - Left and Democrats (PO - LiD) - SEE ELECTION 
Poland,6160130,  Civic Platform - Polish Peasant Party (PO - PSL)
Portugal,6200001,  Social Democratic Party (PSD)
Portugal,6200002,  Socialist Party (PS)
Portugal,6200003,  Democratic and Social Centre - People's Party (CDS-PP)
Portugal,6200004,  Unitarian Democratic Coalition (CDU) - SEE POLITY NOTES
Portugal,6200005,"  Ecologist Party ""The Greens"" (PEV)"
Portugal,6200006,  Left Block (BE)
Portugal,6200007,  Portuguese Communist Worker's Party (PCTP/MRPP)
Portugal,6200008,  Portuguese Communist Party (PCP)
Portugal,6200009,  Merit and Society Movement (MMS)
Portugal,6200010,  Enough (CH)
Portugal,6200011,  Portugal Ahead (PSD - CDS-PP) - SEE POLITY NOTES
Portugal,6200012,  Liberal Initiative (IL)
Portugal,6200013,  Free (L)
Portugal,6200014,  Workers Party of Socialist Unity (POUS)
Portugal,6200015,  People's Monarchist Party (PPM)
Portugal,6200016,  Portugal Pro Vida (PPV)
Portugal,6200017,  Earth Party (MPT)
Portugal,6200018,  Hope for Portugal (MEP)
Portugal,6200019,  Earth Party - Humanist Party (MPT-PH) - SEE POLITY NOTES
Portugal,6200020,  Democratic Republican Party (PDR)
Portugal,6200021,  Revolutionary Socialist Party (PSR)
Portugal,6200022,  Portuguese Labor Party (PTP)
Portugal,6200023,  Popular Democratic Union (UDP)
Portugal,6200024,  Politics XXI - SEE POLITY NOTES
Portugal,6200025,  New Democracy
Portugal,6200026,  Humanist Party (PH)
Portugal,6200027,  National Renovator Party (PNR)
Portugal,6200028,"  Party for People, Animals and Nature (PAN)"
Portugal,6200029,  Alliance (A)
Romania,6420001,  Romanian Party of Social Democracy (PSD) - SEE POLITY NOTES
Romania,6420002,  People's Party - Dan Diaconescu (PP-DD)
Romania,6420003,  Democratic Union of Hungarians in Romania (UDMR)
Romania,6420004,  Greater Romania Party (PRM)
Romania,6420005,  National Liberal Party (PNL)
Romania,6420006,  Romanian Ecologist Party (PER)
Romania,6420007,  National Peasant and Christian Democratic Party (PNT-CD)
Romania,6420008,  New Republic Party (NR)
Romania,6420009,  New Generation Party - Christian Democratic (PNGCD) - SEE POLITY
Romania,6420010,  Conservative Party (PC) - SEE POLITY NOTES
Romania,6420011,  Social Liberal Union (USL) - SEE POLITY NOTES
Romania,6420012,  National Union for the Progress of Romania (UNPR)
Romania,6420013,  Save Romania Union (USR)
Romania,6420016,  Hungarian People's Party of Transylvania (PPMT)
Romania,6420017,  Socialist Alternative Party (PAS)/ Romanian Socialist Party (PSR)
Romania,6420018,  PRODEMO Party
Romania,6420019,  Democratic Party (PD)
Romania,6420020,  Democratic Liberal Party (P-DL) - SEE POLITY NOTES
Romania,6420021,  Civic Force (FC)
Romania,6420022,  Romanian Democratic Convention (CDR) - SEE POLITY NOTES
Romania,6420023,  New Generation Party (PNG)
Romania,6420024,  Romanian Humanist Party (PUR)
Romania,6420025,  CDR 2000 - SEE POLITY NOTES
Romania,6420026,  Justice and Truth Alliance (DA) - SEE POLITY NOTES
Romania,6420027,  Social Democratic Union - SEE POLITY NOTES
Romania,6420028,  Romanian Party for National Unity (PUNR)
Romania,6420029,  Civic Alliance Party (PAC)
Romania,6420030,  Republican Party (PaRe)
Romania,6420031,  Party of the Roma (PaRo)
Romania,6420032,  Socialist Party (PS)
Romania,6420033,"""New Romania"" Party"
Romania,6420034,  Liberal Christian Party
Romania,6420035,  Liberal Party 1993 - SEE POLITY NOTES
Romania,6420036,  Romanian Socialist Party
Romania,6420037,  Turkish Party
Romania,6420038,  National Liberal Alliance (ANL)
Romania,6420039,  Romanian Communist Party (PCR)
Romania,6420040,  Romanian Agrarian Democratic Party (PDAR)
Romania,6420041,  National Alliance PSD+PUR (PSD - PUR) - SEE POLITY NOTES
Romania,6420042,  Labor Socialist Party (PSM)
Romania,6420043,  Romanian Social Protection Party
Romania,6420044,  National Drivers Party
Romania,6420045,  National Liberal Ecologist Alliance
Romania,6420046,  National Union of the Center
Romania,6420047,  Roma Union
Romania,6420048,  Romanian Labor Party (PM)
Romania,6420049,  National Liberal Party - Campeanu (PNL - C)
Romania,6420050,  National Liberal Party - Democratic Convention (PNL - CD)
Romania,6420051,  Pensionist Party (PPR)
Romania,6420052,  Romanian Social Democratic Party (PSDR) - SEE POLITY NOTES
Romania,6420053,  Alliance of Liberals and Democrats (ALDE)
Romania,6420054,  United Romania Party (PRU)
Romania,6420055,  Our Romania Alliance (ANR)
Romania,6420101,  PSD-UNPR-PC Electoral Alliance (PSD - UNPR - PC) - SEE POLITY
Romania,6420102,  Christian-Liberal Alliance (ACL) - SEE POLITY NOTES
Romania,6420103,  Popular Movement Party (PMP)
Romania,6420111,  Social Democratic Party - Conservative Party (PSD - PC) - SEE
Romania,6420200,  Alliance for a Just Romania (ARD) - SEE POLITY NOTES
Romania,6420300,  Calin-Constantin-Anton Popescu-Tariceanu (Independent)
Romania,6420301,  Monica-Luisa Macovei (Independent)
Romania,6420302,  Sorin Oprescu (Independent)
Russian Federation,6430001,  United Russia (ER)
Russian Federation,6430002,  Communist Party of the Russian Federation (KPRF)
Russian Federation,6430003,  Liberal Democratic Party of Russia (LDPR) - SEE ELECTION STUDY
Russian Federation,6430004,  Yabloko (RDPY)
Russian Federation,6430005,  Pensioners Party (RPP)
Russian Federation,6430006,  Homeland People's Patriotic Union (RNPS) - SEE POLITY NOTES
Russian Federation,6430007,"  Russian Ecological Party ""The Greens"""
Russian Federation,6430008,  Fatherland All Russia (OBP)
Russian Federation,6430020,"  Communists, Workers for the Soviet Union (RKRP)"
Russian Federation,6430021,  Women of Russia (ZhR)
Russian Federation,6430022,  Our Home is Russia (NDR)
Russian Federation,6430023,  Russian Party for the Protection of Women
Russian Federation,6430024,  Congress of Russian Communities - Yuri Boldyrev Movement
Russian Federation,6430025,  Stalinist Bloc for the Soviet Union
Russian Federation,6430026,  For Civil Dignity
Russian Federation,6430027,  Movement in Support of the Army (DPA)
Russian Federation,6430028,  Peace
Russian Federation,6430029,  Andreii Nikolayev and Svyatoslav Fyodorov Bloc
Russian Federation,6430030,  Party of Peace and Unity
Russian Federation,6430031,  Russia Popular Union (ROS)
Russian Federation,6430032,"  All-Russian Social-Political Movement ""Spiritual Heritage"""
Russian Federation,6430033,  Zhirinovsky Bloc
Russian Federation,6430034,  Russian Socialist Party
Russian Federation,6430035,  Social-Democrats
Russian Federation,6430036,  Cedar
Russian Federation,6430037,  Russia's Conservative Movement
Russian Federation,6430038,  Socialist Party of Russia
Russian Federation,6430039,  Agrarian Party of Russia (APR)
Russian Federation,6430040,  National Bolshevik Party (NBP)
Russian Federation,6430041,  People's Party of the Russian Federation (NPRF)
Russian Federation,6430042,  Rebirth of Russia Party (PVR)
Russian Federation,6430043,  Union of Right Forces (SPS)
Russian Federation,6430044,  All Russian Political National Party
Russian Federation,6430045,  Beer Lovers
Russian Federation,6430046,  Entrepreneurship
Russian Federation,6430047,  Liberal
Russian Federation,6430048,  Movement of Patriotic Forces Russian Cause
Russian Federation,6430049,  New Course - Automotive Party
Russian Federation,6430050,  Rus
Russian Federation,6430051,  Unity Inter-Regional movement
Russian Federation,6430052,  Spas
Russian Federation,6430101,  Initiative Group A: Vladimir Putin
Russian Federation,6430102,  Initiative Group B: Gennady Zyuganov
Russian Federation,6430104,  Initiative Group C: Grigory Yavlinsky
Russian Federation,6430111,  Initiative Group D: Aman Tuleyev
Russian Federation,6430132,  Initiative Group E: Podberezkin
Russian Federation,6430190,  Initiative Group F: Konstatin Titov
Russian Federation,6430191,  Initiative Group: Umar Dzhabrailov
Russian Federation,6430192,  Initiative Group: Stanislav Govorukhin
Russian Federation,6430193,  Yurii I Skuratov
Russian Federation,6430194,  Sergey Glazyev (Independent)
Russian Federation,6430195,  Russian Party of Life
Russian Federation,6430196,  Irina Khakamada (Independent)
Russian Federation,9999988,  None of the Candidates/Parties
Serbia,6880001,  Serbian Progressive Party (SNS) - SEE POLITY NOTES
Serbia,6880002,  Democratic Party (DS) - SEE POLITY NOTES
Serbia,6880003,  Serbian Radical Party (SRS)
Serbia,6880004,  Socialist Party of Serbia (SPS) - SEE POLITY NOTES
Serbia,6880005,  Democratic Party of Serbia (DSS)
Serbia,6880006,  Liberal Democratic Party (LDP) - SEE POLITY NOTES
Serbia,6880007,  United Regions of Serbia (URS) - SEE POLITY NOTES
Serbia,6880008,  Alliance of Vojvodina's Hungarians (SVM)
Serbia,6880009,  Dveri for life of Serbia (SPD)
Serbia,6880010,  Communist Party - Josip Broz (KP)
Serbia,6880012,  For a Just Serbia Alliance
Serbia,6880014,  Reformist Party (RS)
Serbia,6880015,  New Serbia (NS)
Serbia,6880016,  United Serbia (JS)
Serbia,6880017,  League of Social Democrats of Vojvodina (LSV)
Serbia,6880018,  Serbian Renewal Movement (SPO)
Serbia,6880019,  Party of United Pensioners of Serbia (PUPS)
Serbia,6880020,  Movement of Workers and Peasants
Serbia,6880021,  Citizens' Group
Serbia,6880022,  Enough is Enough (DJB)
Serbia,6880023,  Party of Democratic Action of Sanjak (SDA)
Serbia,6880024,  Strength of Serbia Movement - BK (PSS)
Serbia,6880040,  Democratic Party of Serbia - New Serbia Alliance (DSS/NS) - SEE
Serbia,6880041,  Hungarian Coalition - SEE ELECTION STUDY NOTES
Serbia,6880042,  Bosniak List for European Sanjak - SEE POLITY NOTES
Serbia,6880043,"""Give villages a say"" - Peoples Peasant Party - SEE POLITY NOTES"
Serbia,6880044,  People's Movement for Serbia - SEE POLITY NOTES
Serbia,9999988,  None of the Candidates/Parties - SEE ELECTION STUDY NOTES
Slovakia,7030001,  Direction - Social Democracy (Smer)
Slovakia,7030002,  Freedom and Solidarity (SaS)
Slovakia,7030003,  Slovak Democratic and Christian Union - Democratic Party
Slovakia,7030004,  Christian Democratic Movement (KDH)
Slovakia,7030005,  Green Party (SZ)
Slovakia,7030006,  Slovak National Party (SNS)
Slovakia,7030008,  Bridge (MH)
Slovakia,7030009,  Ordinary people - Independent Personalities (OLaNO) - SEE POLITY
Slovakia,7030010,  People's Party - Movement For a Democratic Slovakia (LS - HZDS)
Slovakia,7030012,  Kotleba - People's Party Our Slovakia (LsNS) - SEE POLITY NOTES
Slovakia,7030013,  Network (S) / Slovak Conservative Party (SKS) - SEE POLITY NOTES
Slovakia,7030014,  We are family (SR)
Slovakia,7030015,  Party Of The Hungarian Coalition (SMK)
Slovakia,7030016,  Party Of The Democratic Left (SDL)
Slovakia,7030017,  For the People (ZL)
Slovakia,7030018,  Progressive Slovakia (PS)
Slovakia,7030019,  TOGETHER - Civic Democracy (SPOLU)
Slovakia,7030020,  Voice - Social Democracy (HLAS)
Slovakia,7030022,  Alliance for a Europe of Nations (AZEN)
Slovakia,7030023,  Alliance of the New Citizen (ANO)
Slovakia,7030024,  Chance (SANCA)
Slovakia,7030025,  Civic Conservative Party (OKS)
Slovakia,7030026,  Coalition Together for Slovakia
Slovakia,7030027,  Communist Party of Slovakia (KSS)
Slovakia,7030028,  Conservative Democrats of Slovakia (KDS)
Slovakia,7030029,  Democratic Party (EDS)
Slovakia,7030030,  Democrats of Slovakia (DS)
Slovakia,7030031,  Direct Democracy (PD)
Slovakia,7030032,  Free Forum (SF)
Slovakia,7030033,  Hungarian Christian Democratic Movement (MKDM)
Slovakia,7030034,  Hungarian Coalition (SMK - MKP)
Slovakia,7030035,  Movement for a Democratic Slovakia (HZDS)
Slovakia,7030036,  Movement for Democracy (HDZ)
Slovakia,7030037,  New Democracy
Slovakia,7030038,  Party of Modern Slovakia (SMS)
Slovakia,7030039,  Party TIP (TIP)
Slovakia,7030040,  Protest - Party of Labor (VZDOR)
Slovakia,7030041,  Roman Coalition Party (SRK)
Slovakia,7030042,  Slovak Citizens Coalition (SPOK!)
Slovakia,7030043,  Union of the Workers of Slovakia (ZRS)
Slovakia,7030044,  Union Party for Slovakia (Unia)
Slovakia,7030045,  Vesela Politicka Stranka
Slovakia,7030046,  Courage - Great National and Prussian Coalition - SEE ELECTION
Slovakia,7030047,  Law and Justice (PaS)
Slovakia,7030048,  Our Country (NAS KRAJ)
Slovakia,7030049,  Change from the Bottom - Democratic Union of Slovakia (ZZ-DU)
Slovakia,7030050,  Nation and Justice - Our Party (NaS-NS)
Slovakia,7030051,  Party of Roma Union in Slovakia (SRUS)
Slovakia,7030052,  99 Percent - Civic Voice (99%)
Slovakia,7030053,  Party + 1 Vote (+1 HLAS)
Slovakia,7030054,  Party of Slovak Citizens (SOSKA)
Slovakia,7030055,  Free Word Party of Nora Mojsejova (SSS) - SEE POLITY NOTES
Slovakia,7030056,  Party of Slovakia's Traders (SZS)
Slovakia,7030057,  Ordinary People (Obycajni ludia)
Slovakia,7030058,  Greens (Zeleni) (Z)
Slovakia,7030059,  Good Choice (DV)
Slovakia,7030060,  Homeland
Slovakia,7030061,  Socialist
Slovakia,7030062,  Hlinka's Slovak People's Party (SLS)
Slovakia,7030063,  Mayors and Independents
Slovakia,7030064,  Labor of the Slovak Nation (PSN)
Slovakia,7030065,  Christian Union (KU) - SEE POLITY NOTES
Slovakia,7030100,  Progressive Slovakia - TOGETHER-Civic Democracy - SEE POLITY NOTES
Slovakia,7030101,  Hungarian Community Togetherness (MKO) 
Slovenia,7050001,  Social Democratic Party (SDS)
Slovenia,7050002,  Social Democrats (SD) - SEE ELECTION STUDY NOTES
Slovenia,7050002,  United List of Social Democrats (ZLSD)
Slovenia,7050003,  Democratic Party of Pensioners (DeSUS)
Slovenia,7050004,  Liberal Democracy of Slovenia (LDS)
Slovenia,7050005,  Green Party of Slovenia (ZS)
Slovenia,7050006,  Slovenian People's Party (SLS) - SEE POLITY NOTES
Slovenia,7050007,  New Slovenia - Christian People's Party (NSi) - SEE POLITY NOTES
Slovenia,7050008,  Slovenian National Party (SNS)
Slovenia,7050009,  Gregor Virant's Civic List (DIGV)
Slovenia,7050010,  Modern Centre Party (SMC)
Slovenia,7050013,  Democratic Party (DSS)
Slovenia,7050014,  Active Slovenia (AS) - SEE POLITY NOTES
Slovenia,7050016,  Zoran Jankovic List - Positive Slovenia (LZJ-PS)
Slovenia,7050017,  Christian Democrats (SKD) - SEE POLITY NOTES
Slovenia,7050019,  Slovenian People's Party - Youth Party of Slovenia (SLS - SMS) - 
Slovenia,7050020,  For Real-New Politics (ZARES) - SEE POLITY NOTES
Slovenia,7050021,  Junijska lista (JL)
Slovenia,7050022,  Youth Party of Slovenia (SMS)
Slovenia,7050023,  Za podjetno Slovenijo (ZPJ)
Slovenia,7050024,  Slovenia is Ours
South Africa,7100001,  African National Congress (ANC) - SEE POLITY NOTES
South Africa,7100002,  Democratic Alliance (DA)
South Africa,7100003,  Economic Freedom Fighters (EFF)
South Africa,7100004,  Inkatha Freedom Party (IFP)
South Africa,7100005,  National Freedom Party (NFP)
South Africa,7100006,  United Democratic Movement (UDM)
South Africa,7100007,  Freedom Front Plus (VF Plus)
South Africa,7100008,  Congress of the People (COPE)
South Africa,7100009,  African Christian Democratic Party (ACDP)
South Africa,7100013,  Agang South Africa (Agang)
South Africa,7100014,  Pan African Congress (PAC)
South Africa,7100015,  Africa Muslim Party (AMP)
South Africa,7100016,  African Unity Movement (AEB)
South Africa,7100017,  Minority Front (MF)
South Africa,7100018,  United Christian Democratic Party (UCDP)
South Africa,7100019,  Federal Alliance (FA)
South Africa,7100020,  New National Party (NNP)
South Africa,7100021,  Azanian People's Organization (APO)
South Africa,7100022,  Independent Democrats (ID)
South Africa,7100023,  Azania Peoples Organization (AZAPO)
Republic of Korea,4100001,  New Frontier Party (NFP) - SEE POLITY NOTES
Republic of Korea,4100002,  Liberty Forward Party (LFP)
Republic of Korea,4100003,  New Progressive Party (NPP)
Republic of Korea,4100004,  Democratic United Party (DUP)
Republic of Korea,4100005,  Unified Progressive Party (UPP) - SEE POLITY NOTES
Republic of Korea,4100006,  Democratic Liberal Party - SEE ELECTION STUDY NOTES
Republic of Korea,4100007,  Pro-Park Geun-hye Alliance
Republic of Korea,4100008,  Democratic Party of Korea (DP)
Republic of Korea,4100009,  Justice Party (JP)
Republic of Korea,4100010,  Millennium Democratic Party (MDP)
Republic of Korea,4100011,  United Liberal Democrats (ULD)
Republic of Korea,4100012,  Democratic People's Party
Republic of Korea,4100014,  People's Party (PP)
Republic of Korea,4100015,  Democratic Labor Party (DLP)
Republic of Korea,4100016,  Creative Korea Party (CKP)
Republic of Korea,4100017,  Renewal of Korea Party
Republic of Korea,4100018,  Democratic Party
Republic of Korea,4100019,  Korea Youth Progress Party
Republic of Korea,4100020,  National Integration 21
Republic of Korea,4100021,  Our Party
Republic of Korea,4100022,  Christian Party
Republic of Korea,4100023,  New Korean Party of the Hope (NKPH)
Spain,7240001,  Spanish Socialist Workers' Party (PSOE)
Spain,7240002,  People's Party (PP)
Spain,7240003,  Convergence and Union (CiU)
Spain,7240004,  United Left (IU)
Spain,7240005,  Basque Nationalist Party (PNV) - SEE POLITY NOTES
Spain,7240006,  We Can - Podemos (Pod)
Spain,7240007,  Citizen Party (Ciudadanos) (C)
Spain,7240008,  Galician Nationalist Bloc (BNG)
Spain,7240009,  Republican Left of Catalonia (ERC)
Spain,7240010,  Basque Solidarity (EA)
Spain,7240012,"  Union, Progress and Democracy (UPyD)"
Spain,7240013,  Canary Coalition (CC)
Spain,7240014,  Canarian Coalition - Canarian Nationalist Party (CC - PNC) - SEE 
Spain,7240015,  Canarian Independent Center (CCI)
Spain,7240016,  Canary National Party (PNC)
Spain,7240017,  The Ecologists (LVE) - SEE POLITY NOTES
Spain,7240025,  Partiu Asturianista (PAS)
Spain,7240026,  Aragoneses Party (PAR)
Spain,7240027,  Nafarroa Bai (Na-Bai)
Spain,7240028,  United People (UH)
Spain,7240029,  Regionalist Party of Cantabria (PRC)
Spain,7240030,  Riojan Party (PR)
Spain,7240031,  Asturian Renewal Union (URAS)
Spain,7240032,  Valencian Union (UV)
Spain,7240033,  Asociacion Independiente Canaria
Spain,7240034,  Partido Socialista Mallorquan
Spain,7240035,  PSM-Entesa Nacionalista
Spain,7240036,  United Left - Galician Left (EU - PSG-EG) - SEE POLITY NOTES
Spain,7240037,  United Left of the Balearic Islands (EUIB)
Spain,7240038,  Nationalist Left of the Balearic Islands Federation (FENIB)
Spain,7240039,  United Left of the Valencian Country (EUPV)
Spain,7240040,  Basque Citizen Initiative (Basque: Euskal Hiritarren Egitekoak)
Spain,7240042,  Navarrese People's Union (UPN)
Spain,7240043,  Democrats' Convergence of Navarre (CDN)
Spain,7240044,  Galician Coalition (CG)
Spain,7240045,  Aragonese Council (CHA)
Spain,7240046,  Democratic and Social Center (CDS)
Spain,7240047,  United Extremadura (EU)
Spain,7240048,  Liberal Independent Group (GIL)
Spain,7240049,  Initiative for Catalonia Greens (ICV)
Spain,7240050,  Andalusian Party (PA)
Spain,7240051,  Leonese People's Union (UPL)
Sweden,7520001,  Sweden's Social Democratic Worker's Party (SAP)
Sweden,7520002,  Moderate Party (M)
Sweden,7520003,  Liberal People's Party (FP) / Liberals (L) - SEE POLITY NOTES
Sweden,7520004,  Christian Democrats (KD)
Sweden,7520005,  Green Party (MP)
Sweden,7520006,  Centre Party (C)
Sweden,7520007,  Left Party (V)
Sweden,7520008,  Sweden Democrats (SD)
Sweden,7520009,  Feminist Party (Fi)
Sweden,7520010,  June List (JI)
Switzerland,7560001,  Swiss People's Party (SVP / UDC)
Switzerland,7560002,  Social Democratic Party (SP / PS)
Switzerland,7560003,  Christian Democratic People's Party (CVP / PDC)
Switzerland,7560004,  The Liberals (FDP / PLR) - SEE POLITY NOTES
Switzerland,7560005,  Green Party (GPS / PES)
Switzerland,7560006,  Evangelical People's Party (EVP / PEP)
Switzerland,7560007,  Swiss Party of Labor (PdA / PST)
Switzerland,7560008,  Ticino League (Lega)
Switzerland,7560009,  Federal Democratic Union (EDU / UDF)
Switzerland,7560010,  Swiss Democrats (SD / DS)
Switzerland,7560012,  Solidarity (SOL)
Switzerland,7560013,  Freedom Party (FPS /PSL)
Switzerland,7560014,  Liberal Party (LPS / PLS) - SEE POLITY NOTES
Switzerland,7560015,  Feminist and Green Alternative Groups (FGA)
Switzerland,7560016,  Progressive Organizations of Switzerland (POCH)
Switzerland,7560017,  Autonomous Socialist Party (PSA) - SEE POLITY NOTES
Switzerland,7560018,  Republican Movement - Vigilance (REP - Vigilance)
Switzerland,7560019,  Center parties
Switzerland,7560020,  Christian People's Party
Switzerland,7560021,  Green Liberal Party (GLP / PVL) - SEE POLITY NOTES
Switzerland,7560022,  Independents Alliance (LdU-ADI)
Switzerland,7560023,  Geneva Citizens' Movement (MCG)
Switzerland,7560024,  Radical Democratic Party (FDP / PLR) - SEE ELECTION STUDY NOTES
Switzerland,7560025,  Conservative Democratic Party (BDP / PBD) - SEE POLITY NOTES
Switzerland,7560026,  Christian-Social Party (CSP / PCS)
Switzerland,7560027,  Pirate Party Switzerland (PPS)
Switzerland,7560028,  Integral Politics
Switzerland,7560029,  Swiss Nationalist Party (PNOS / PNS)
Switzerland,7560030,  Toghether Left (EaG)
Switzerland,7560031,  People's Movement (PM)
Taiwan,1580001,  Democratic Progressive Party (DPP)
Taiwan,1580002,  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES
Taiwan,1580003,  People First Party (PFP) - SEE POLITY NOTES
Taiwan,1580004,  New Party (NP) - SEE POLITY NOTES
Taiwan,1580005,  Green Party (GPT)
